,input,label
109,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are five vehicles: a station wagon, a tractor, a truck, a hatchback, and a minivan. The station wagon is newer than the tractor. The truck is older than the tractor. The minivan is newer than the hatchback. The hatchback is the second-newest.
Options:
(A) The station wagon is the second-oldest
(B) The tractor is the second-oldest
(C) The truck is the second-oldest
(D) The hatchback is the second-oldest
(E) The minivan is the second-oldest",(B)
172,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells five fruits: oranges, cantaloupes, peaches, loquats, and kiwis. The peaches are more expensive than the oranges. The cantaloupes are more expensive than the peaches. The kiwis are the third-most expensive. The loquats are the second-cheapest.
Options:
(A) The oranges are the second-cheapest
(B) The cantaloupes are the second-cheapest
(C) The peaches are the second-cheapest
(D) The loquats are the second-cheapest
(E) The kiwis are the second-cheapest",(D)
234,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are five birds: a crow, a robin, a quail, a blue jay, and a falcon. The robin is to the left of the quail. The falcon is the third from the left. The crow is to the left of the falcon. The blue jay is the leftmost.
Options:
(A) The crow is the leftmost
(B) The robin is the leftmost
(C) The quail is the leftmost
(D) The blue jay is the leftmost
(E) The falcon is the leftmost",(D)
73,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are five vehicles: a convertible, a sedan, a station wagon, a bus, and a limousine. The sedan is newer than the station wagon. The limousine is the newest. The bus is the second-newest. The convertible is the second-oldest.
Options:
(A) The convertible is the newest
(B) The sedan is the newest
(C) The station wagon is the newest
(D) The bus is the newest
(E) The limousine is the newest",(E)
158,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells five fruits: mangoes, kiwis, plums, pears, and watermelons. The kiwis are less expensive than the plums. The pears are the third-most expensive. The kiwis are the second-cheapest. The watermelons are the most expensive.
Options:
(A) The mangoes are the second-cheapest
(B) The kiwis are the second-cheapest
(C) The plums are the second-cheapest
(D) The pears are the second-cheapest
(E) The watermelons are the second-cheapest",(B)
115,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells five fruits: loquats, peaches, pears, plums, and watermelons. The watermelons are the most expensive. The peaches are more expensive than the loquats. The plums are the second-cheapest. The pears are the third-most expensive.
Options:
(A) The loquats are the cheapest
(B) The peaches are the cheapest
(C) The pears are the cheapest
(D) The plums are the cheapest
(E) The watermelons are the cheapest",(A)
75,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells five fruits: mangoes, pears, cantaloupes, watermelons, and loquats. The mangoes are more expensive than the loquats. The cantaloupes are more expensive than the mangoes. The watermelons are more expensive than the cantaloupes. The pears are the cheapest.
Options:
(A) The mangoes are the second-cheapest
(B) The pears are the second-cheapest
(C) The cantaloupes are the second-cheapest
(D) The watermelons are the second-cheapest
(E) The loquats are the second-cheapest",(E)
237,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells five fruits: apples, mangoes, oranges, plums, and pears. The oranges are more expensive than the mangoes. The plums are the cheapest. The apples are less expensive than the mangoes. The pears are more expensive than the oranges.
Options:
(A) The apples are the third-most expensive
(B) The mangoes are the third-most expensive
(C) The oranges are the third-most expensive
(D) The plums are the third-most expensive
(E) The pears are the third-most expensive",(B)
82,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells five fruits: watermelons, apples, mangoes, pears, and cantaloupes. The watermelons are more expensive than the cantaloupes. The mangoes are less expensive than the pears. The apples are the second-cheapest. The watermelons are less expensive than the mangoes.
Options:
(A) The watermelons are the third-most expensive
(B) The apples are the third-most expensive
(C) The mangoes are the third-most expensive
(D) The pears are the third-most expensive
(E) The cantaloupes are the third-most expensive",(A)
29,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were five golfers: Mel, Dan, Amy, Joe, and Eve. Amy finished below Dan. Mel finished first. Joe finished above Dan. Eve finished last.
Options:
(A) Mel finished second
(B) Dan finished second
(C) Amy finished second
(D) Joe finished second
(E) Eve finished second",(D)
126,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were five golfers: Amy, Eve, Mel, Mya, and Rob. Eve finished last. Rob finished above Mel. Amy finished above Rob. Mya finished third.
Options:
(A) Amy finished second
(B) Eve finished second
(C) Mel finished second
(D) Mya finished second
(E) Rob finished second",(E)
79,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are five birds: a quail, a hummingbird, a blue jay, a hawk, and a robin. The robin is the second from the left. The quail is the leftmost. The blue jay is to the left of the hummingbird. The hawk is the third from the left.
Options:
(A) The quail is the third from the left
(B) The hummingbird is the third from the left
(C) The blue jay is the third from the left
(D) The hawk is the third from the left
(E) The robin is the third from the left",(D)
86,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are five vehicles: a station wagon, a sedan, a tractor, a motorcyle, and a limousine. The tractor is newer than the motorcyle. The motorcyle is newer than the sedan. The limousine is the oldest. The station wagon is the newest.
Options:
(A) The station wagon is the newest
(B) The sedan is the newest
(C) The tractor is the newest
(D) The motorcyle is the newest
(E) The limousine is the newest",(A)
5,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are five books: a white book, a green book, a brown book, a gray book, and an orange book. The gray book is to the right of the orange book. The green book is the second from the right. The brown book is to the right of the white book. The brown book is to the left of the orange book.
Options:
(A) The white book is the third from the left
(B) The green book is the third from the left
(C) The brown book is the third from the left
(D) The gray book is the third from the left
(E) The orange book is the third from the left",(E)
56,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were five golfers: Amy, Dan, Mya, Eli, and Mel. Amy finished above Mel. Mya finished first. Amy finished below Eli. Dan finished last.
Options:
(A) Amy finished third
(B) Dan finished third
(C) Mya finished third
(D) Eli finished third
(E) Mel finished third",(A)
186,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are five books: a blue book, a purple book, a yellow book, a black book, and a green book. The purple book is the third from the left. The yellow book is to the left of the black book. The green book is to the left of the purple book. The blue book is to the left of the green book.
Options:
(A) The blue book is the rightmost
(B) The purple book is the rightmost
(C) The yellow book is the rightmost
(D) The black book is the rightmost
(E) The green book is the rightmost",(D)
231,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells five fruits: cantaloupes, kiwis, oranges, mangoes, and peaches. The kiwis are less expensive than the mangoes. The peaches are less expensive than the oranges. The oranges are the second-most expensive. The mangoes are the second-cheapest.
Options:
(A) The cantaloupes are the most expensive
(B) The kiwis are the most expensive
(C) The oranges are the most expensive
(D) The mangoes are the most expensive
(E) The peaches are the most expensive",(A)
170,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are five birds: a blue jay, a robin, a cardinal, a hawk, and a falcon. The blue jay is the rightmost. The robin is to the right of the falcon. The cardinal is to the left of the hawk. The falcon is to the right of the hawk.
Options:
(A) The blue jay is the leftmost
(B) The robin is the leftmost
(C) The cardinal is the leftmost
(D) The hawk is the leftmost
(E) The falcon is the leftmost",(C)
65,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are five books: a brown book, a yellow book, an orange book, a green book, and a gray book. The green book is to the left of the gray book. The brown book is the third from the left. The gray book is the second from the right. The yellow book is to the left of the green book.
Options:
(A) The brown book is the second from the right
(B) The yellow book is the second from the right
(C) The orange book is the second from the right
(D) The green book is the second from the right
(E) The gray book is the second from the right",(E)
140,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are five birds: a blue jay, a cardinal, a hawk, a hummingbird, and a quail. The quail is to the left of the blue jay. The cardinal is the third from the left. The quail is the second from the left. The blue jay is to the left of the hummingbird.
Options:
(A) The blue jay is the second from the right
(B) The cardinal is the second from the right
(C) The hawk is the second from the right
(D) The hummingbird is the second from the right
(E) The quail is the second from the right",(A)
124,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were five golfers: Dan, Ana, Eli, Mya, and Amy. Amy finished above Eli. Ana finished above Amy. Mya finished below Eli. Dan finished last.
Options:
(A) Dan finished second
(B) Ana finished second
(C) Eli finished second
(D) Mya finished second
(E) Amy finished second",(E)
213,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were five golfers: Amy, Eve, Mel, Mya, and Rob. Eve finished last. Rob finished above Mel. Amy finished above Rob. Mya finished third.
Options:
(A) Amy finished second-to-last
(B) Eve finished second-to-last
(C) Mel finished second-to-last
(D) Mya finished second-to-last
(E) Rob finished second-to-last",(C)
148,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were five golfers: Joe, Mya, Eve, Amy, and Ana. Eve finished below Joe. Ana finished below Amy. Eve finished above Amy. Mya finished above Joe.
Options:
(A) Joe finished last
(B) Mya finished last
(C) Eve finished last
(D) Amy finished last
(E) Ana finished last",(E)
31,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are five birds: a quail, an owl, a raven, a falcon, and a robin. The owl is the leftmost. The robin is to the left of the raven. The quail is the rightmost. The raven is the third from the left.
Options:
(A) The quail is the third from the left
(B) The owl is the third from the left
(C) The raven is the third from the left
(D) The falcon is the third from the left
(E) The robin is the third from the left",(C)
12,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are five books: a brown book, a yellow book, an orange book, a green book, and a gray book. The green book is to the left of the gray book. The brown book is the third from the left. The gray book is the second from the right. The yellow book is to the left of the green book.
Options:
(A) The brown book is the third from the left
(B) The yellow book is the third from the left
(C) The orange book is the third from the left
(D) The green book is the third from the left
(E) The gray book is the third from the left",(A)
35,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are five books: a green book, a blue book, a brown book, a gray book, and a red book. The green book is to the left of the brown book. The gray book is to the left of the blue book. The green book is to the right of the blue book. The red book is the leftmost.
Options:
(A) The green book is the second from the left
(B) The blue book is the second from the left
(C) The brown book is the second from the left
(D) The gray book is the second from the left
(E) The red book is the second from the left",(D)
28,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were five golfers: Amy, Mel, Rob, Joe, and Ada. Joe finished second. Joe finished below Amy. Mel finished second-to-last. Ada finished last.
Options:
(A) Amy finished first
(B) Mel finished first
(C) Rob finished first
(D) Joe finished first
(E) Ada finished first",(A)
42,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are five birds: an owl, a cardinal, a robin, a hummingbird, and a crow. The hummingbird is to the left of the owl. The hummingbird is to the right of the cardinal. The crow is to the left of the robin. The owl is to the left of the crow.
Options:
(A) The owl is the rightmost
(B) The cardinal is the rightmost
(C) The robin is the rightmost
(D) The hummingbird is the rightmost
(E) The crow is the rightmost",(C)
218,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells five fruits: apples, loquats, cantaloupes, watermelons, and kiwis. The watermelons are more expensive than the loquats. The watermelons are less expensive than the kiwis. The loquats are more expensive than the apples. The cantaloupes are the cheapest.
Options:
(A) The apples are the most expensive
(B) The loquats are the most expensive
(C) The cantaloupes are the most expensive
(D) The watermelons are the most expensive
(E) The kiwis are the most expensive",(E)
22,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were five golfers: Ana, Rob, Amy, Dan, and Joe. Rob finished below Dan. Joe finished below Ana. Joe finished above Amy. Dan finished below Amy.
Options:
(A) Ana finished last
(B) Rob finished last
(C) Amy finished last
(D) Dan finished last
(E) Joe finished last",(B)
93,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were five golfers: Rob, Ada, Dan, Joe, and Mel. Ada finished above Mel. Mel finished above Dan. Joe finished below Dan. Ada finished second.
Options:
(A) Rob finished third
(B) Ada finished third
(C) Dan finished third
(D) Joe finished third
(E) Mel finished third",(E)
212,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells five fruits: apples, loquats, cantaloupes, watermelons, and kiwis. The watermelons are more expensive than the loquats. The watermelons are less expensive than the kiwis. The loquats are more expensive than the apples. The cantaloupes are the cheapest.
Options:
(A) The apples are the third-most expensive
(B) The loquats are the third-most expensive
(C) The cantaloupes are the third-most expensive
(D) The watermelons are the third-most expensive
(E) The kiwis are the third-most expensive",(B)
101,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are five vehicles: a truck, a station wagon, a motorcyle, a limousine, and a hatchback. The motorcyle is the second-newest. The truck is newer than the limousine. The motorcyle is older than the station wagon. The limousine is newer than the hatchback.
Options:
(A) The truck is the third-newest
(B) The station wagon is the third-newest
(C) The motorcyle is the third-newest
(D) The limousine is the third-newest
(E) The hatchback is the third-newest",(A)
