,input,label
136,"Today, Michael went to the clothing store. Between what times could they have gone?
We know that:
Michael woke up at 10am.
Sean saw Michael watching a movie at the theater from 10am to 12pm.
Sarah saw Michael buying a phone at the electronics store from 4pm to 6pm.
Mary saw Michael buying a bike at the bike shop from 6pm to 8pm.
The clothing store was closed after 8pm.
Between what times could Michael have gone to the clothing store?
Options:
(A) 6pm to 8pm
(B) 4pm to 6pm
(C) 10am to 12pm
(D) 12pm to 4pm",(D)
66,"Today, James went to the clothing store. Between what times could they have gone?
We know that:
James woke up at 6am.
Kimberly saw James buying a bike at the bike shop from 6am to 8am.
Lisa saw James reading at the library from 8am to 2pm.
Nancy saw James playing tennis at the tennis court from 3pm to 6pm.
The clothing store was closed after 6pm.
Between what times could James have gone to the clothing store?
Options:
(A) 6am to 8am
(B) 3pm to 6pm
(C) 8am to 2pm
(D) 2pm to 3pm",(D)
217,"Today, Ashley went to the basketball court. Between what times could they have gone?
We know that:
Ashley woke up at 7am.
Lisa saw Ashley working at the office from 7am to 8am.
Michael saw Ashley walking in the garden from 8am to 10am.
Samantha saw Ashley attending class at the school from 1pm to 6pm.
The basketball court was closed after 6pm.
Between what times could Ashley have gone to the basketball court?
Options:
(A) 8am to 10am
(B) 1pm to 6pm
(C) 10am to 1pm
(D) 7am to 8am",(C)
154,"Today, Mark went to the basketball court. Between what times could they have gone?
We know that:
Mark woke up at 12pm.
James saw Mark buying clothes at the mall from 12pm to 1pm.
Nancy saw Mark driving to the water park from 1pm to 4pm.
Richard saw Mark sitting on a rooftop from 5pm to 6pm.
John saw Mark getting a coffee at the cafe from 6pm to 10pm.
The basketball court was closed after 10pm.
Between what times could Mark have gone to the basketball court?
Options:
(A) 5pm to 6pm
(B) 1pm to 4pm
(C) 4pm to 5pm
(D) 12pm to 1pm",(C)
168,"Today, Leslie went to the dance studio. Between what times could they have gone?
We know that:
Leslie woke up at 7am.
Steven saw Leslie buying a bike at the bike shop from 7am to 8am.
Hannah saw Leslie sitting on a rooftop from 8am to 10am.
Michael saw Leslie buying lunch at the deli from 10am to 12pm.
Kimberly saw Leslie taking photos near the Eiffel Tower from 1pm to 4pm.
Thomas saw Leslie walking towards the Statue of Liberty from 4pm to 7pm.
The dance studio was closed after 7pm.
Between what times could Leslie have gone to the dance studio?
Options:
(A) 8am to 10am
(B) 7am to 8am
(C) 12pm to 1pm
(D) 4pm to 7pm",(C)
229,"Today, William went to the bakery. Between what times could they have gone?
We know that:
William woke up at 6am.
David saw William waiting at the airport from 8am to 9am.
Michael saw William attending class at the school from 9am to 1pm.
Sarah saw William working out at the gym from 1pm to 2pm.
Jessica saw William taking photos near the Eiffel Tower from 2pm to 9pm.
The bakery was closed after 9pm.
Between what times could William have gone to the bakery?
Options:
(A) 1pm to 2pm
(B) 8am to 9am
(C) 9am to 1pm
(D) 6am to 8am",(D)
233,"Today, Michael went to the park. Between what times could they have gone?
We know that:
Michael woke up at 6am.
Linda saw Michael walking towards the Statue of Liberty from 11am to 12pm.
Betty saw Michael reading at the library from 12pm to 5pm.
Steven saw Michael taking photos near the Eiffel Tower from 5pm to 7pm.
David saw Michael getting a coffee at the cafe from 7pm to 8pm.
The park was closed after 8pm.
Between what times could Michael have gone to the park?
Options:
(A) 6am to 11am
(B) 12pm to 5pm
(C) 5pm to 7pm
(D) 11am to 12pm",(A)
156,"Today, James went to the basketball court. Between what times could they have gone?
We know that:
James woke up at 6am.
Susan saw James buying a bike at the bike shop from 7am to 8am.
Emily saw James buying a phone at the electronics store from 8am to 9am.
Lisa saw James attending class at the school from 9am to 3pm.
Sarah saw James taking photos near the Leaning Tower of Pisa from 3pm to 5pm.
David saw James getting a coffee at the cafe from 5pm to 8pm.
The basketball court was closed after 8pm.
Between what times could James have gone to the basketball court?
Options:
(A) 6am to 7am
(B) 9am to 3pm
(C) 8am to 9am
(D) 3pm to 5pm",(A)
117,"Today, Steven went to the gas station. Between what times could they have gone?
We know that:
Steven woke up at 7am.
Ashley saw Steven stretching at a yoga studio from 7am to 10am.
William saw Steven reading at the library from 1pm to 2pm.
Jennifer saw Steven working at the office from 2pm to 3pm.
Michael saw Steven watching a movie at the theater from 3pm to 7pm.
Mary saw Steven waiting at the train station from 7pm to 10pm.
The gas station was closed after 10pm.
Between what times could Steven have gone to the gas station?
Options:
(A) 7am to 10am
(B) 7pm to 10pm
(C) 10am to 1pm
(D) 3pm to 7pm",(C)
84,"Today, James went to the swimming pool. Between what times could they have gone?
We know that:
James woke up at 10am.
Richard saw James taking photos near the Eiffel Tower from 10am to 11am.
Leslie saw James waiting at the airport from 12pm to 2pm.
Ashley saw James sitting on a rooftop from 2pm to 5pm.
Thomas saw James playing tennis at the tennis court from 5pm to 6pm.
Jennifer saw James walking towards the Statue of Liberty from 6pm to 7pm.
The swimming pool was closed after 7pm.
Between what times could James have gone to the swimming pool?
Options:
(A) 10am to 11am
(B) 12pm to 2pm
(C) 11am to 12pm
(D) 2pm to 5pm",(C)
125,"Today, Mary went to the dance studio. Between what times could they have gone?
We know that:
Mary woke up at 9am.
Sarah saw Mary getting a coffee at the cafe from 9am to 10am.
Mary saw Mary walking in the garden from 12pm to 1pm.
Tiffany saw Mary driving to the water park from 1pm to 10pm.
The dance studio was closed after 10pm.
Between what times could Mary have gone to the dance studio?
Options:
(A) 12pm to 1pm
(B) 9am to 10am
(C) 1pm to 10pm
(D) 10am to 12pm",(D)
167,"Today, Tiffany went to the market. Between what times could they have gone?
We know that:
Tiffany woke up at 5am.
Jason saw Tiffany driving to the water park from 5am to 6am.
Steven saw Tiffany getting a coffee at the cafe from 6am to 12pm.
Jessica saw Tiffany buying lunch at the deli from 12pm to 4pm.
Thomas saw Tiffany working at the office from 5pm to 7pm.
The market was closed after 7pm.
Between what times could Tiffany have gone to the market?
Options:
(A) 6am to 12pm
(B) 4pm to 5pm
(C) 5am to 6am
(D) 5pm to 7pm",(B)
245,"Today, Elizabeth went to the swimming pool. Between what times could they have gone?
We know that:
Elizabeth woke up at 5am.
Jason saw Elizabeth taking photos near the Eiffel Tower from 5am to 8am.
John saw Elizabeth playing tennis at the tennis court from 8am to 10am.
David saw Elizabeth buying a bike at the bike shop from 10am to 3pm.
The swimming pool was closed after 4pm.
Between what times could Elizabeth have gone to the swimming pool?
Options:
(A) 8am to 10am
(B) 5am to 8am
(C) 3pm to 4pm
(D) 10am to 3pm",(C)
109,"Today, Nancy went to the physics classroom. Between what times could they have gone?
We know that:
Nancy woke up at 5am.
James saw Nancy sitting on a rooftop from 5am to 6am.
Jennifer saw Nancy walking towards the Statue of Liberty from 6am to 8am.
Elizabeth saw Nancy buying a bike at the bike shop from 8am to 10am.
Michael saw Nancy attending class at the school from 12pm to 5pm.
The physics classroom was closed after 5pm.
Between what times could Nancy have gone to the physics classroom?
Options:
(A) 10am to 12pm
(B) 5am to 6am
(C) 8am to 10am
(D) 12pm to 5pm",(A)
172,"Today, Leslie went to the swimming pool. Between what times could they have gone?
We know that:
Leslie woke up at 7am.
William saw Leslie working out at the gym from 6pm to 7pm.
Mark saw Leslie getting a coffee at the cafe from 7pm to 8pm.
Hannah saw Leslie taking photos near the Leaning Tower of Pisa from 8pm to 10pm.
The swimming pool was closed after 10pm.
Between what times could Leslie have gone to the swimming pool?
Options:
(A) 7pm to 8pm
(B) 6pm to 7pm
(C) 7am to 6pm
(D) 8pm to 10pm",(C)
234,"Today, Andrew went to the park. Between what times could they have gone?
We know that:
Andrew woke up at 6am.
David saw Andrew stretching at a yoga studio from 6am to 7am.
Leslie saw Andrew buying lunch at the deli from 7am to 9am.
James saw Andrew waiting at the train station from 9am to 12pm.
Tiffany saw Andrew working at the office from 12pm to 3pm.
Mark saw Andrew waiting at the airport from 3pm to 7pm.
The park was closed after 10pm.
Between what times could Andrew have gone to the park?
Options:
(A) 6am to 7am
(B) 9am to 12pm
(C) 7pm to 10pm
(D) 7am to 9am",(C)
73,"Today, Jennifer went to the dance studio. Between what times could they have gone?
We know that:
Jennifer woke up at 8am.
Linda saw Jennifer buying cookies at a bakery from 8am to 10am.
William saw Jennifer walking in the garden from 10am to 2pm.
Tiffany saw Jennifer waiting at the train station from 2pm to 6pm.
The dance studio was closed after 10pm.
Between what times could Jennifer have gone to the dance studio?
Options:
(A) 2pm to 6pm
(B) 6pm to 10pm
(C) 8am to 10am
(D) 10am to 2pm",(B)
158,"Today, David went to the market. Between what times could they have gone?
We know that:
David woke up at 7am.
Linda saw David sitting on a rooftop from 7am to 9am.
Mary saw David buying cookies at a bakery from 10am to 1pm.
Anthony saw David walking in the garden from 1pm to 2pm.
Sean saw David waiting at the train station from 2pm to 5pm.
The market was closed after 5pm.
Between what times could David have gone to the market?
Options:
(A) 10am to 1pm
(B) 9am to 10am
(C) 7am to 9am
(D) 1pm to 2pm",(B)
115,"Today, Mark went to the football field. Between what times could they have gone?
We know that:
Mark woke up at 5am.
Steven saw Mark walking towards the Statue of Liberty from 5am to 6am.
William saw Mark working out at the gym from 6am to 7am.
Jennifer saw Mark reading at the library from 7am to 9pm.
The football field was closed after 10pm.
Between what times could Mark have gone to the football field?
Options:
(A) 7am to 9pm
(B) 6am to 7am
(C) 5am to 6am
(D) 9pm to 10pm",(D)
75,"Today, Anthony went to the bakery. Between what times could they have gone?
We know that:
Anthony woke up at 6am.
John saw Anthony working out at the gym from 6am to 10am.
Jennifer saw Anthony walking towards the Statue of Liberty from 10am to 12pm.
Sarah saw Anthony buying lunch at the deli from 12pm to 1pm.
Andrew saw Anthony buying a bike at the bike shop from 3pm to 5pm.
The bakery was closed after 5pm.
Between what times could Anthony have gone to the bakery?
Options:
(A) 1pm to 3pm
(B) 10am to 12pm
(C) 12pm to 1pm
(D) 3pm to 5pm",(A)
237,"Today, Ashley went to the orchestra hall. Between what times could they have gone?
We know that:
Ashley woke up at 5am.
Susan saw Ashley waiting at the airport from 5am to 6am.
Thomas saw Ashley taking photos near the Leaning Tower of Pisa from 7am to 9am.
Mark saw Ashley watching a movie at the theater from 9am to 1pm.
Sarah saw Ashley walking in the garden from 1pm to 4pm.
Nancy saw Ashley working out at the gym from 4pm to 9pm.
The orchestra hall was closed after 9pm.
Between what times could Ashley have gone to the orchestra hall?
Options:
(A) 6am to 7am
(B) 1pm to 4pm
(C) 7am to 9am
(D) 4pm to 9pm",(A)
82,"Today, Kimberly went to the football field. Between what times could they have gone?
We know that:
Kimberly woke up at 6am.
William saw Kimberly buying a phone at the electronics store from 6am to 8am.
Jason saw Kimberly waiting at the train station from 8am to 9am.
Tiffany saw Kimberly walking towards the Statue of Liberty from 9am to 1pm.
Linda saw Kimberly stretching at a yoga studio from 3pm to 8pm.
Sean saw Kimberly driving to the water park from 8pm to 9pm.
The football field was closed after 9pm.
Between what times could Kimberly have gone to the football field?
Options:
(A) 8am to 9am
(B) 9am to 1pm
(C) 1pm to 3pm
(D) 8pm to 9pm",(C)
29,"Today, Hannah went to the beach. Between what times could they have gone?
We know that:
Hannah woke up at 5am.
Richard saw Hannah sitting on a rooftop from 5am to 7am.
Ashley saw Hannah getting a coffee at the cafe from 9am to 7pm.
Jennifer saw Hannah taking photos near the Leaning Tower of Pisa from 7pm to 8pm.
The beach was closed after 8pm.
Between what times could Hannah have gone to the beach?
Options:
(A) 7pm to 8pm
(B) 7am to 9am
(C) 9am to 7pm
(D) 5am to 7am",(B)
126,"Today, Michael went to the park. Between what times could they have gone?
We know that:
Michael woke up at 7am.
William saw Michael playing tennis at the tennis court from 7am to 8am.
Richard saw Michael working at the office from 1pm to 3pm.
Emily saw Michael buying lunch at the deli from 3pm to 8pm.
Mark saw Michael walking towards the Statue of Liberty from 8pm to 10pm.
The park was closed after 10pm.
Between what times could Michael have gone to the park?
Options:
(A) 3pm to 8pm
(B) 8am to 1pm
(C) 7am to 8am
(D) 8pm to 10pm",(B)
79,"Today, Susan went to the art studio. Between what times could they have gone?
We know that:
Susan woke up at 5am.
Kimberly saw Susan waiting at the train station from 5am to 6am.
Lisa saw Susan working out at the gym from 6am to 11am.
Betty saw Susan reading at the library from 11am to 12pm.
The art studio was closed after 1pm.
Between what times could Susan have gone to the art studio?
Options:
(A) 12pm to 1pm
(B) 11am to 12pm
(C) 6am to 11am
(D) 5am to 6am",(A)
86,"Today, Sarah went to the amusement park. Between what times could they have gone?
We know that:
Sarah woke up at 10am.
Anthony saw Sarah getting a coffee at the cafe from 11am to 12pm.
Andrew saw Sarah buying a phone at the electronics store from 12pm to 2pm.
Kimberly saw Sarah driving to the water park from 2pm to 7pm.
Sarah saw Sarah attending class at the school from 7pm to 8pm.
Jennifer saw Sarah watching a movie at the theater from 8pm to 10pm.
The amusement park was closed after 10pm.
Between what times could Sarah have gone to the amusement park?
Options:
(A) 2pm to 7pm
(B) 12pm to 2pm
(C) 10am to 11am
(D) 7pm to 8pm",(C)
5,"Today, Elizabeth went to the amusement park. Between what times could they have gone?
We know that:
Elizabeth woke up at 6am.
Sarah saw Elizabeth taking photos near the Leaning Tower of Pisa from 8am to 9am.
Jessica saw Elizabeth working out at the gym from 9am to 3pm.
Betty saw Elizabeth watching a movie at the theater from 3pm to 7pm.
James saw Elizabeth stretching at a yoga studio from 7pm to 8pm.
The amusement park was closed after 8pm.
Between what times could Elizabeth have gone to the amusement park?
Options:
(A) 8am to 9am
(B) 6am to 8am
(C) 3pm to 7pm
(D) 7pm to 8pm",(B)
56,"Today, David went to the swimming pool. Between what times could they have gone?
We know that:
David woke up at 9am.
Kimberly saw David working out at the gym from 9am to 10am.
Michael saw David watching a movie at the theater from 11am to 12pm.
Jennifer saw David attending class at the school from 12pm to 1pm.
Jason saw David buying a phone at the electronics store from 1pm to 2pm.
William saw David sitting on a rooftop from 2pm to 10pm.
The swimming pool was closed after 10pm.
Between what times could David have gone to the swimming pool?
Options:
(A) 10am to 11am
(B) 12pm to 1pm
(C) 2pm to 10pm
(D) 9am to 10am",(A)
186,"Today, James went to the restaurant. Between what times could they have gone?
We know that:
James woke up at 12pm.
Elizabeth saw James stretching at a yoga studio from 3pm to 4pm.
Michael saw James fixing their computer at the electronic store from 4pm to 7pm.
Mary saw James working at the office from 7pm to 9pm.
Nancy saw James working out at the gym from 9pm to 10pm.
The restaurant was closed after 10pm.
Between what times could James have gone to the restaurant?
Options:
(A) 12pm to 3pm
(B) 3pm to 4pm
(C) 7pm to 9pm
(D) 9pm to 10pm",(A)
231,"Today, John went to the art studio. Between what times could they have gone?
We know that:
John woke up at 6am.
Thomas saw John reading at the library from 7am to 3pm.
Lisa saw John taking photos near the Eiffel Tower from 3pm to 9pm.
Steven saw John buying cookies at a bakery from 9pm to 10pm.
The art studio was closed after 10pm.
Between what times could John have gone to the art studio?
Options:
(A) 7am to 3pm
(B) 9pm to 10pm
(C) 6am to 7am
(D) 3pm to 9pm",(C)
170,"Today, Anthony went to the amusement park. Between what times could they have gone?
We know that:
Anthony woke up at 6am.
Leslie saw Anthony reading at the library from 6am to 8am.
Jennifer saw Anthony working out at the gym from 8am to 9am.
Anthony saw Anthony buying cookies at a bakery from 2pm to 9pm.
William saw Anthony buying a bike at the bike shop from 9pm to 10pm.
The amusement park was closed after 10pm.
Between what times could Anthony have gone to the amusement park?
Options:
(A) 9pm to 10pm
(B) 9am to 2pm
(C) 6am to 8am
(D) 2pm to 9pm",(B)
65,"Today, William went to the art show. Between what times could they have gone?
We know that:
William woke up at 5am.
Betty saw William attending class at the school from 8am to 1pm.
Linda saw William working at the office from 1pm to 6pm.
Kimberly saw William getting a coffee at the cafe from 6pm to 7pm.
Steven saw William waiting at the train station from 7pm to 9pm.
The art show was closed after 9pm.
Between what times could William have gone to the art show?
Options:
(A) 8am to 1pm
(B) 6pm to 7pm
(C) 5am to 8am
(D) 1pm to 6pm",(C)
140,"Today, Anthony went to the gas station. Between what times could they have gone?
We know that:
Anthony woke up at 5am.
Susan saw Anthony reading at the library from 5am to 7am.
Sarah saw Anthony walking towards the Statue of Liberty from 7am to 10am.
Nancy saw Anthony working out at the gym from 5pm to 7pm.
David saw Anthony driving to the water park from 7pm to 8pm.
The gas station was closed after 8pm.
Between what times could Anthony have gone to the gas station?
Options:
(A) 7pm to 8pm
(B) 10am to 5pm
(C) 5pm to 7pm
(D) 5am to 7am",(B)
124,"Today, Jessica went to the bookstore. Between what times could they have gone?
We know that:
Jessica woke up at 6am.
Susan saw Jessica working out at the gym from 8am to 9am.
Andrew saw Jessica driving to the water park from 9am to 10am.
David saw Jessica walking towards the Statue of Liberty from 10am to 1pm.
Linda saw Jessica buying lunch at the deli from 1pm to 8pm.
James saw Jessica taking photos near the Eiffel Tower from 8pm to 9pm.
The bookstore was closed after 9pm.
Between what times could Jessica have gone to the bookstore?
Options:
(A) 9am to 10am
(B) 6am to 8am
(C) 8pm to 9pm
(D) 8am to 9am",(B)
213,"Today, Elizabeth went to the art studio. Between what times could they have gone?
We know that:
Elizabeth woke up at 6am.
Sean saw Elizabeth buying lunch at the deli from 6am to 8am.
Lisa saw Elizabeth working at the office from 8am to 9am.
David saw Elizabeth stretching at a yoga studio from 12pm to 1pm.
Samantha saw Elizabeth walking towards the Statue of Liberty from 1pm to 5pm.
The art studio was closed after 5pm.
Between what times could Elizabeth have gone to the art studio?
Options:
(A) 9am to 12pm
(B) 8am to 9am
(C) 6am to 8am
(D) 12pm to 1pm",(A)
148,"Today, Sarah went to the soccer field. Between what times could they have gone?
We know that:
Sarah woke up at 5am.
Thomas saw Sarah sitting on a rooftop from 11am to 3pm.
Andrew saw Sarah fixing their computer at the electronic store from 3pm to 5pm.
Emily saw Sarah waiting at the airport from 5pm to 9pm.
The soccer field was closed after 9pm.
Between what times could Sarah have gone to the soccer field?
Options:
(A) 3pm to 5pm
(B) 11am to 3pm
(C) 5am to 11am
(D) 5pm to 9pm",(C)
31,"Today, Sarah went to the bakery. Between what times could they have gone?
We know that:
Sarah woke up at 9am.
John saw Sarah getting a coffee at the cafe from 10am to 12pm.
Thomas saw Sarah buying lunch at the deli from 12pm to 4pm.
Richard saw Sarah driving to the water park from 4pm to 5pm.
The bakery was closed after 5pm.
Between what times could Sarah have gone to the bakery?
Options:
(A) 4pm to 5pm
(B) 12pm to 4pm
(C) 9am to 10am
(D) 10am to 12pm",(C)
12,"Today, Hannah went to the park. Between what times could they have gone?
We know that:
Hannah woke up at 11am.
Michael saw Hannah getting a coffee at the cafe from 11am to 3pm.
James saw Hannah buying clothes at the mall from 3pm to 4pm.
Hannah saw Hannah walking in the garden from 6pm to 8pm.
Lisa saw Hannah sitting on a rooftop from 8pm to 9pm.
Tiffany saw Hannah waiting at the train station from 9pm to 10pm.
The park was closed after 10pm.
Between what times could Hannah have gone to the park?
Options:
(A) 4pm to 6pm
(B) 6pm to 8pm
(C) 8pm to 9pm
(D) 3pm to 4pm",(A)
35,"Today, David went to the dance studio. Between what times could they have gone?
We know that:
David woke up at 5am.
Betty saw David playing tennis at the tennis court from 5am to 8am.
Anthony saw David walking towards the Statue of Liberty from 8am to 11am.
Lisa saw David taking photos near the Eiffel Tower from 12pm to 5pm.
The dance studio was closed after 5pm.
Between what times could David have gone to the dance studio?
Options:
(A) 12pm to 5pm
(B) 11am to 12pm
(C) 5am to 8am
(D) 8am to 11am",(B)
28,"Today, William went to the coffee shop. Between what times could they have gone?
We know that:
William woke up at 9am.
Linda saw William playing tennis at the tennis court from 9am to 11am.
Emily saw William attending class at the school from 11am to 1pm.
Nancy saw William walking in the garden from 6pm to 7pm.
The coffee shop was closed after 7pm.
Between what times could William have gone to the coffee shop?
Options:
(A) 6pm to 7pm
(B) 9am to 11am
(C) 11am to 1pm
(D) 1pm to 6pm",(D)
42,"Today, David went to the museum. Between what times could they have gone?
We know that:
David woke up at 8am.
Steven saw David playing tennis at the tennis court from 10am to 11am.
James saw David stretching at a yoga studio from 11am to 4pm.
Nancy saw David working out at the gym from 4pm to 5pm.
Richard saw David buying lunch at the deli from 5pm to 6pm.
The museum was closed after 6pm.
Between what times could David have gone to the museum?
Options:
(A) 8am to 10am
(B) 11am to 4pm
(C) 10am to 11am
(D) 5pm to 6pm",(A)
218,"Today, William went to the market. Between what times could they have gone?
We know that:
William woke up at 8am.
Thomas saw William fixing their computer at the electronic store from 8am to 10am.
James saw William waiting at the train station from 10am to 11am.
Steven saw William sitting on a rooftop from 11am to 6pm.
Emily saw William taking photos near the Leaning Tower of Pisa from 6pm to 9pm.
The market was closed after 10pm.
Between what times could William have gone to the market?
Options:
(A) 11am to 6pm
(B) 9pm to 10pm
(C) 6pm to 9pm
(D) 8am to 10am",(B)
22,"Today, Linda went to the beach. Between what times could they have gone?
We know that:
Linda woke up at 10am.
Elizabeth saw Linda waiting at the train station from 10am to 12pm.
David saw Linda working at the office from 2pm to 4pm.
Sarah saw Linda waiting at the airport from 4pm to 5pm.
Ashley saw Linda attending class at the school from 5pm to 9pm.
Betty saw Linda walking in the garden from 9pm to 10pm.
The beach was closed after 10pm.
Between what times could Linda have gone to the beach?
Options:
(A) 12pm to 2pm
(B) 10am to 12pm
(C) 2pm to 4pm
(D) 4pm to 5pm",(A)
93,"Today, Nancy went to the bookstore. Between what times could they have gone?
We know that:
Nancy woke up at 8am.
Jennifer saw Nancy buying cookies at a bakery from 8am to 9am.
William saw Nancy taking photos near the Eiffel Tower from 9am to 12pm.
Mary saw Nancy playing tennis at the tennis court from 12pm to 2pm.
The bookstore was closed after 9pm.
Between what times could Nancy have gone to the bookstore?
Options:
(A) 12pm to 2pm
(B) 8am to 9am
(C) 2pm to 9pm
(D) 9am to 12pm",(C)
212,"Today, David went to the museum. Between what times could they have gone?
We know that:
David woke up at 6am.
Thomas saw David sitting on a rooftop from 6am to 7am.
Sarah saw David taking photos near the Leaning Tower of Pisa from 7am to 8am.
Sean saw David fixing their computer at the electronic store from 8am to 10am.
Samantha saw David driving to the water park from 12pm to 1pm.
Andrew saw David stretching at a yoga studio from 1pm to 8pm.
The museum was closed after 8pm.
Between what times could David have gone to the museum?
Options:
(A) 8am to 10am
(B) 7am to 8am
(C) 10am to 12pm
(D) 1pm to 8pm",(C)
101,"Today, Jessica went to the dance studio. Between what times could they have gone?
We know that:
Jessica woke up at 5am.
Jennifer saw Jessica taking photos near the Leaning Tower of Pisa from 8am to 1pm.
Susan saw Jessica reading at the library from 1pm to 3pm.
Jason saw Jessica taking photos near the Eiffel Tower from 3pm to 6pm.
Sarah saw Jessica working out at the gym from 6pm to 7pm.
Betty saw Jessica fixing their computer at the electronic store from 7pm to 8pm.
The dance studio was closed after 8pm.
Between what times could Jessica have gone to the dance studio?
Options:
(A) 6pm to 7pm
(B) 3pm to 6pm
(C) 5am to 8am
(D) 7pm to 8pm",(C)
